keywords,number_of_times_word_appeared,tf,idf,tf_idf
timesharing,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
initiative,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
theusability,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
chapter2,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
reasoningandproblemsolving,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
speechsound,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
globalstructure,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
meetinganddecisionsupportsystems,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
humanmemory,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
ubiquitouscomputingapplicationsresearch,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
determined,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
choosinganevaluationmethod,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
located,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
pearance,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
itcanbe,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
isdicult,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
eyegaze,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
hypertext,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
spread,4,3.858657380164572e-05,-1.3862943611198906,-5.349234967615796e-05
hill,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
theinitial,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
maxima,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
pointinganddrawing,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
virtualandaugmentedreality,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
videoconferences,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
theprocessofdesign,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
mediatedcommunication,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
mechanore,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
abitmap,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
experienceengagementandfun,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
helmed,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
worldmetaphor,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
designingusersupportsystems,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
userpopulation,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
informationanddatavisualization,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
cognitivewalk,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
sensorymemory,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
chordkeyboards,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
post,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
messaging,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
expensive,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
touchscreens,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
autism,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
itisalso,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
physicalworld,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
fonts,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
glass,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
forusers,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
behaviour,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
palettes,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
speechsounds,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
frequency,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
fortext,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
minimal,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
theexecution,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
theyshould,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
privacy,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
chapter11,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
lesse,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
abduction,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
eyes,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
aesthetic,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
supportedcooperativework,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
outputchannels,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
adecision,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
iterativedesignandprototyping,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
characterrecognition,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
vibrations,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
dialogboxes,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
wheels,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
sensorsandspecialde,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
themetaphor,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
modality,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
progress,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
working,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
argumentationtools,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
screendesignandlayout,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
programmingtoolkits,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
incremental,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
episodic,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
alotof,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
signteam,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
modalinteraction,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
climbingapproach,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
notonly,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
first,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
touchpad,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
consistency,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
thehigher,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
necessary,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
chapter10,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
today,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
thevisualangle,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
devicesforvirtualrealityand3dinterac,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
lcd,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
mostoften,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
structuredmessagesystems,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
cases,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
atask,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
scienticandtechnicaldata,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
commandlineinterface,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
immersivevr,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
supportingthe,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
magnetic,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
modelingadvisorystrat,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
frameworksandhci,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
sharedpcsandsharedwindowsystems,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
afull,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
andlong,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
communicationthroughtheartifact,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
touchintheinterface,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
anobject,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
thehead,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
themouse,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
synchronousco,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
heuristicevaluation,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
userfocus,3,2.893993035123429e-05,-1.0986122886681098,-3.17937631170652e-05
variousforms,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
decoration,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
disksandlong,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
orienteddesignrationale,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
soundintheinterface,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
aredoing,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
basedandcontext,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
errorsandmentalmodels,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
widerstill,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
controlsthe,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thelayout,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
realism,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thegoldenruleofdesign,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
basedevaluation,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
deductive,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
videoconferencesandcommunication,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
interactivesystemsandthesoftwarelifecycle,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
managementandcontractualissues,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
obsevatinaltechniques,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thetermsofinteraction,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
adatabase,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thereare3main,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
txtisgr8,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
avariation,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
luukvanderknaap,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
evaluationcycle,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thehardware,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
designingexperience,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
dierentuser,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
llsandspreadsheets,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
solutions,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thephysicalenvironmentoftheinteraction,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
experimentalevaluation,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
techniquesforevaluation,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
furthermore,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
toolsforlayout,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
whatisdesign,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
answerandquerydialog,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
phonepadandt9entry,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
ramandshort,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
publication,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
predictions,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
structuredinformation,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
modelstosupportdesign,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
theworldwideweb,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
fromsensors,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
sharedworksurfaces,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
eectsofniteprocessorspeed,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
empericalmethods,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
theperception,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
interactiondesignbasics,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
thegoals,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
designspaceanalysis,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
presentationissues,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
whereyouare,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
sensorsandspecialdevices,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
aprioriplans,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
capturing,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
basedinterfaces,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
usuallythrough,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
hierarchicalorganization,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
seealsopg325,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
indierent,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
printingandscanning,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
mailandbulletinboards,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
onscreen,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
seepg,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
minutesofarc,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
nowadays,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
mhp,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
wizzard,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
anicon,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
flexibility,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
voice,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
physicaldesignandengagement,2,1.929328690082286e-05,-0.6931471805599453,-1.337308741903949e-05
